_id,user_id,session_id,event_type,data.key,data.press_time,data.release_time,data.hold_time,data.flight_time,key,timestamp,hold_time,user
6a5ff2307501bc9f6ccc78e3,,,keydown,,,,,,a,1784672813513.0,,laura
6a5ff2307501bc9f6ccc78e4,,,keydown,,,,,,.,1784672813591.0,,laura
6a5ff2307501bc9f6ccc78e5,,,keydown,,,,,,c,1784672813740.0,,laura
6a5ff2307501bc9f6ccc78e6,,,keydown,,,,,,o,1784672813834.0,,laura
6a5ff2307501bc9f6ccc78e7,,,keydown,,,,,,m,1784672813915.0,,laura
6a5ff2307501bc9f6ccc78e8,,,keydown,,,,,,t,1784672814947.0,,laura
6a5ff2307501bc9f6ccc78e9,,,keydown,,,,,,e,1784672815023.0,,laura
6a5ff2307501bc9f6ccc78ea,,,keydown,,,,,,s,1784672815228.0,,laura
6a5ff2307501bc9f6ccc78eb,,,keydown,,,,,,t,1784672815392.0,,laura
6a5ff2307501bc9f6ccc78ec,,,keydown,,,,,,e,1784672815454.0,,laura
6a5ff2307501bc9f6ccc78ed,,,keydown,,,,,,t,1784672816213.0,,laura
6a5ff2307501bc9f6ccc78ee,,,keydown,,,,,,e,1784672816300.0,,laura
6a5ff23a7501bc9f6ccc79cc,,,keydown,,,,,,Backs,1784672816753.0,,laura
6a5ff23a7501bc9f6ccc79cd,,,keydown,,,,,,Backs,1784672816898.0,,laura
6a5ff23a7501bc9f6ccc79ce,,,keydown,,,,,, ,1784672817129.0,,laura
6a5ff23a7501bc9f6ccc79cf,,,keydown,,,,,,t,1784672817235.0,,laura
6a5ff23a7501bc9f6ccc79d0,,,keydown,,,,,,e,1784672817271.0,,laura
6a5ff23a7501bc9f6ccc79d1,,,keydown,,,,,,s,1784672817470.0,,laura
6a5ff23a7501bc9f6ccc79d2,,,keydown,,,,,,t,1784672817647.0,,laura
6a5ff23a7501bc9f6ccc79d3,,,keydown,,,,,,e,1784672817715.0,,laura
6a5ff23a7501bc9f6ccc79d4,,,keydown,,,,,, ,1784672818092.0,,laura
6a5ff23a7501bc9f6ccc79d5,,,keydown,,,,,,t,1784672818236.0,,laura
6a5ff23a7501bc9f6ccc79d6,,,keydown,,,,,,e,1784672818273.0,,laura
6a5ff23a7501bc9f6ccc79d7,,,keydown,,,,,,s,1784672818472.0,,laura
6a5ff23a7501bc9f6ccc79d8,,,keydown,,,,,,t,1784672818960.0,,laura
6a5ff23a7501bc9f6ccc79d9,,,keydown,,,,,,e,1784672819027.0,,laura
6a5ff23a7501bc9f6ccc79da,,,keydown,,,,,, ,1784672819193.0,,laura
6a5ff23a7501bc9f6ccc79db,,,keydown,,,,,,t,1784672819341.0,,laura
6a5ff23a7501bc9f6ccc79dc,,,keydown,,,,,,e,1784672819400.0,,laura
6a5ff23a7501bc9f6ccc79dd,,,keydown,,,,,,s,1784672819593.0,,laura
6a5ff23a7501bc9f6ccc79de,,,keydown,,,,,,t,1784672819752.0,,laura
6a5ff23a7501bc9f6ccc79df,,,keydown,,,,,,e,1784672819821.0,,laura
6a5ff23a7501bc9f6ccc79e0,,,keydown,,,,,,Arrow,1784672821499.0,,laura
6a5ff23a7501bc9f6ccc79e1,,,keydown,,,,,,Shift,1784672821849.0,,laura
6a5ff23a7501bc9f6ccc79e2,,,keydown,,,,,,Enter,1784672821966.0,,laura
6a5ff23a7501bc9f6ccc79e3,,,keydown,,,,,,Enter,1784672822520.0,,laura
6a5ff23a7501bc9f6ccc79e4,,,keydown,,,,,,Enter,1784672823017.0,,laura
6a5ff23a7501bc9f6ccc79e5,,,keydown,,,,,,Arrow,1784672824389.0,,laura
6a5ff23a7501bc9f6ccc79e6,,,keydown,,,,,,Shift,1784672824405.0,,laura
6a5ff23a7501bc9f6ccc79e7,,,keydown,,,,,,Shift,1784672824814.0,,laura
6a5ff23a7501bc9f6ccc79e8,,,keydown,,,,,,Enter,1784672824940.0,,laura
6a5ff23a7501bc9f6ccc79e9,,,keydown,,,,,,Enter,1784672825695.0,,laura
6a5ff23a7501bc9f6ccc79ea,,,shortcut,,,,,,Ctrl+A,1784672820627.0,94.0,laura
6a5ff23a7501bc9f6ccc79eb,,,shortcut,,,,,,Ctrl+C,1784672820955.0,76.0,laura
6a5ff23a7501bc9f6ccc79ec,,,shortcut,,,,,,Ctrl+V,1784672822278.0,100.0,laura
6a5ff23a7501bc9f6ccc79ed,,,shortcut,,,,,,Ctrl+V,1784672822807.0,90.0,laura
6a5ff23a7501bc9f6ccc79ee,,,shortcut,,,,,,Ctrl+V,1784672823231.0,94.0,laura
6a5ff23a7501bc9f6ccc79ef,,,shortcut,,,,,,Ctrl+A,1784672823620.0,90.0,laura
6a5ff23a7501bc9f6ccc79f0,,,shortcut,,,,,,Ctrl+C,1784672823868.0,53.0,laura
6a5ff23a7501bc9f6ccc79f1,,,shortcut,,,,,,Ctrl+V,1784672825506.0,122.0,laura
6a5ff23a7501bc9f6ccc79f2,,,shortcut,,,,,,Ctrl+V,1784672826413.0,6.0,laura
6a5ff2447501bc9f6ccc79f3,,,keydown,,,,,,Shift,1784672828603.0,,laura
6a5ff2447501bc9f6ccc79f4,,,keydown,,,,,,Enter,1784672828724.0,,laura
6a5ff2447501bc9f6ccc79f5,,,keydown,,,,,,Enter,1784672829411.0,,laura
6a5ff2447501bc9f6ccc79f6,,,keydown,,,,,,Enter,1784672829981.0,,laura
6a5ff2457501bc9f6ccc7a91,,,shortcut,,,,,,Ctrl+A,1784672826743.0,91.0,laura
6a5ff2457501bc9f6ccc7a92,,,shortcut,,,,,,Ctrl+X,1784672827469.0,94.0,laura
6a5ff2457501bc9f6ccc7a93,,,shortcut,,,,,,Ctrl+V,1784672828240.0,108.0,laura
6a5ff2457501bc9f6ccc7a94,,,shortcut,,,,,,Ctrl+V,1784672829013.0,91.0,laura
6a5ff2457501bc9f6ccc7a95,,,shortcut,,,,,,Ctrl+V,1784672829729.0,88.0,laura
6a5ff2457501bc9f6ccc7a96,,,shortcut,,,,,,Ctrl+V,1784672830178.0,90.0,laura
